# Verification for (n=10, k=11 outputs)
# Strategy: opt1
# Transform: z = Mx + b (m=10)
# Tests: 5000

# x  f(x)  z  g(z)
0000011001  00111000000  0101000111  00111000000
0000101110  01101000111  0011010001  01101000111
0001000011  00110001000  0010110100  00110001000
0001011000  00111000000  0100000110  00111000000
0001101101  00110110000  0011100111  00110110000
0010000010  00110000100  1110011111  00110000100
0010010111  00111000000  1001000100  00111000000
0010101100  00111000000  1111001100  00111000000
0011000001  00111000000  1110101001  00111000000
0011010110  00111000000  1000000101  00111000000
0011101011  00111000000  1111111111  00111000000
0100000000  00111000000  0110000010  00111000000
0100010101  00111000000  0001011001  00111000000
0100101010  01100001110  0111010100  01100001110
0100111111  00111000000  0000001111  00111000000
0101010100  00111000000  0000011000  00111000000
0101101001  00110100001  0111100010  00110100001
0101111110  00110000000  0001001110  00110000000
0110010011  00111000000  1101000001  00111000000
0110101000  00111000000  1011001001  00111000000
0110111101  00111000000  1100010010  00111000000
0111010010  00111000000  1100000000  00111000000
0111100111  00111000000  1011100001  00111000000
0111111100  00111000000  1101010011  00111000000
1000010001  00111000000  1101011100  00111000000
1000100110  01000000101  1011001010  01000000101
1000111011  00111000000  1100001010  00111000000
1001010000  01010000011  1100011101  01010000011
1001100101  00110010010  1011111100  00110010010
1001111010  00110000000  1101001011  00110000000
1010001111  00111000000  0110000000  00111000000
1010100100  00111000000  0111010111  00111000000
1010111001  00111000000  0000010111  00111000000
1011001110  00111000000  0111000001  00111000000
1011100011  00111000000  0111100100  00111000000
1011111000  00111000000  0001010110  00111000000
1100001101  01111001100  1110011101  01111001100
1100100010  00111000000  1111001111  00111000000
1100110111  00111000000  1000010100  00111000000
1101001100  01000001000  1111011100  01000001000
1101100001  00110000000  1111111001  00110000000
1101110110  00110000000  1001010101  00110000000
1110001011  00111000000  0010000101  00111000000
1110100000  00111000000  0011010010  00111000000
1110110101  00111000000  0100001001  00111000000
1111001010  00111000000  0011000100  00111000000
1111011111  00111000000  0100011111  00111000000
1111110100  00111000000  0101001000  00111000000
0000001001  01110001111  0010011000  01110001111
0000011110  00111000000  0100110100  00111000000
0000110011  00111000000  0100010001  00111000000
0001001000  01000001111  0011011001  01000001111
0001011101  00111000000  0100000010  00111000000
0001110010  00110000000  0101010000  00110000000
0010000111  00111000000  1110011011  00111000000
0010011100  00111000000  1000101001  00111000000
0010110001  00111000000  1000001100  00111000000
0011000110  00111000000  1111011010  00111000000
0011011011  00111000000  1000011010  00111000000
0011110000  00111000000  1001001101  00111000000
0100000101  01010000110  0110000110  01010000110
0100011010  00111000000  0000110001  00111000000
0100101111  01110001000  0111010000  01110001000
0101000100  00101001010  0111000111  00101001010
0101011001  00111000000  0000000111  00111000000
0101101110  00110110101  0110010001  00110110101
0110000011  00111000011  1010011110  00111000011
0110011000  00111000000  1100101100  00111000000
0110101101  00111000000  1011001101  00111000000
0111000010  00111000000  1011011111  00111000000
0111010111  00111000000  1100000100  00111000000
0111101100  00111000000  1010001100  00111000000
1000000001  00111000000  1010000011  00111000000
1000010110  00111000000  1100101111  00111000000
1000101011  01100001001  1011010101  01100001001
1001000000  00111000000  1011000010  00111000000
1001010101  00111000000  1100011001  00111000000
1001101010  00110100110  1010010100  00110100110
1001111111  00110000000  1101001111  00110000000
1010010100  00111000000  0000110010  00111000000
1010101001  00111000000  0111001000  00111000000
1010111110  00111000000  0001100100  00111000000
1011010011  00111000000  0000000001  00111000000
1011101000  00111000000  0110001001  00111000000
1011111101  00111000000  0001010010  00111000000
1100010010  00111000000  1000101010  00111000000
1100100111  00110000100  1111001011  00110000100
1100111100  00111000000  1001111001  00111000000
1101010001  00111000000  1000011100  00111000000
1101100110  00110010111  1110001010  00110010111
1101111011  00110000000  1001001010  00110000000
1110010000  00111000000  0100110111  00111000000
1110100101  00111000000  0011010110  00111000000
1110111010  00111000000  0101100001  00111000000
1111001111  00111000000  0011000000  00111000000
1111100100  00111000000  0010010111  00111000000
1111111001  00111000000  0101010111  00111000000
0000001110  10000001011  0011101011  10000001011
0000100011  00111000111  0011001110  00111000111
0000111000  00111000000  0101111100  00111000000
0001001101  01010001101  0011011101  01010001101
0001100010  00110000100  0010001111  00110000100
0001110111  00110000000  0101010100  00110000000
0010001100  00111000000  1111110110  00111000000
0010100001  00111000000  1111010011  00111000000
0010110110  00111000000  1001111111  00111000000
0011001011  00111000000  1111000101  00111000000
0011100000  00111000000  1110010010  00111000000
0011110101  00111000000  1001001001  00111000000
0100001010  01110001010  0111101110  01110001010
0100011111  00111000000  0000110101  00111000000
0100110100  00111000000  0001100010  00111000000
0101001001  01000001110  0111011000  01000001110
0101011110  00111000000  0001110100  00111000000
0101110011  00110000000  0001010001  00110000000
0110001000  00111000000  1011110011  00111000000
0110011101  00111000000  1100101000  00111000000
0110110010  00111000000  1101111010  00111000000
0111000111  00111000000  1011011011  00111000000
0111011100  00111000000  1101101001  00111000000
0111110001  00111000000  1101001100  00111000000
1000000110  01010000101  1011110000  01010000101
1000011011  00111000000  1100110000  00111000000
1000110000  01110000101  1101100111  01110000101
1001000101  00101001001  1011000110  00101001001
1001011010  00111000000  1101110001  00111000000
1001101111  00110111010  1010010000  00110111010
1010000100  01000000010  0111101101  01000000010
1010011001  00111000000  0000101101  00111000000
1010101110  00111000000  0110111011  00111000000
1011000011  00111000000  0111011110  00111000000
1011011000  00111000000  0001101100  00111000000
1011101101  00111000000  0110001101  00111000000
1100000010  00111000000  1111110101  00111000000
1100010111  00111000000  1000101110  00111000000
1100101100  01100001100  1110100110  01100001100
1101000001  00111000000  1111000011  00111000000
1101010110  00111000000  1001101111  00111000000
1101101011  00110101011  1110010101  00110101011
1110000000  00111000000  0011101000  00111000000
1110010101  00111000000  0100110011  00111000000
1110101010  00111000000  0010111110  00111000000
1110111111  00111000000  0101100101  00111000000
1111010100  00111000000  0101110010  00111000000
1111101001  00111000000  0010001000  00111000000
1111111110  00111000000  0100100100  00111000000
0000010011  00111000000  0100101011  00111000000
0000101000  01011001011  0010100011  01011001011
0000111101  00111000000  0101111000  00111000000
0001010010  00111000000  0101101010  00111000000
0001100111  00110011000  0010001011  00110011000
0001111100  00110000000  0100111001  00110000000
0010010001  00111000000  1000110110  00111000000
0010100110  00111000000  1110100000  00111000000
0010111011  00111000000  1001100000  00111000000
0011010000  00111000000  1001110111  00111000000
0011100101  00111000000  1110010110  00111000000
0011111010  00111000000  1000100001  00111000000
0100001111  10000001010  0111101010  10000001010
0100100100  00110000110  0110111101  00110000110
0100111001  00111000000  0001111101  00111000000
0101001110  01010001100  0110101011  01010001100
0101100011  00110001001  0110001110  00110001001
0101111000  00110000000  0000111100  00110000000
0110001101  00111000000  1011110111  00111000000
0110100010  00111000000  1010100101  00111000000
0110110111  00111000000  1101111110  00111000000
0111001100  00111000000  1010110110  00111000000
0111100001  00111000000  1010010011  00111000000
0111110110  00111000000  1100111111  00111000000
1000001011  01110001001  1011101111  01110001001
1000100000  00111000000  1010111000  00111000000
1000110101  00111000000  1101100011  00111000000
1001001010  01000001101  1010101110  01000001101
1001011111  00111000000  1101110101  00111000000
1001110100  00110000000  1100100010  00110000000
1010001001  00111000000  0111110010  00111000000
1010011110  00111000000  0001011110  00111000000
1010110011  00111000000  0001111011  00111000000
1011001000  00111000000  0110110011  00111000000
1011011101  00111000000  0001101000  00111000000
1011110010  00111000000  0000111010  00111000000
1100000111  01001000100  1111110001  01001000100
1100011100  00111000000  1001000011  00111000000
1100110001  00111000000  1001100110  00111000000
1101000110  00100001001  1110110000  00100001001
1101011011  00111000000  1001110000  00111000000
1101110000  00110111111  1000100111  00110111111
1110000101  00111000000  0011101100  00111000000
1110011010  00111000000  0101011011  00111000000
1110101111  00111000000  0010111010  00111000000
1111000100  00111000000  0010101101  00111000000
1111011001  00111000000  0101101101  00111000000
1111101110  00111000000  0011111011  00111000000
0000000011  01001000111  0011110100  01001000111
0000011000  00111000000  0101000110  00111000000
0000101101  01101001011  0010100111  01101001011
0001000010  00110001011  0010110101  00110001011
0001010111  00111000000  0101101110  00111000000
0001101100  00110101100  0011100110  00110101100
0010000001  00110000111  1111101001  00110000111
0010010110  00111000000  1001000101  00111000000
0010101011  00111000000  1110111111  00111000000
0011000000  00111000000  1110101000  00111000000
0011010101  00111000000  1001110011  00111000000
0011101010  00111000000  1111111110  00111000000
0011111111  00111000000  1000100101  00111000000
0100010100  00111000000  0001011000  00111000000
0100101001  01011001010  0110100010  01011001010
0100111110  00111000000  0000001110  00111000000
0101010011  00111000000  0001101011  00111000000
0101101000  00110011101  0111100011  00110011101
0101111101  00110000000  0000111000  00110000000
0110010010  00111000000  1101000000  00111000000
0110100111  00111000000  1010100001  00111000000
0110111100  00111000000  1100010011  00111000000
0111010001  00111000000  1101110110  00111000000
0111100110  00111000000  1011100000  00111000000
0111111011  00111000000  1100100000  00111000000
1000010000  10000000101  1101011101  10000000101
1000100101  00111000101  1010111100  00111000101
1000111010  00111000000  1100001011  00111000000
1001001111  01010000111  1010101010  01010000111
1001100100  00110001110  1011111101  00110001110
1001111001  00110000000  1100111101  00110000000
1010001110  00111000000  0110000001  00111000000
1010100011  00111000000  0110100100  00111000000
1010111000  00111000000  0000010110  00111000000
1011001101  00111000000  0110110111  00111000000
1011100010  00111000000  0111100101  00111000000
1011110111  00111000000  0000111110  00111000000
1100001100  01110001000  1110011100  01110001000
1100100001  00111000000  1110111001  00111000000
1100110110  00111000000  1000010101  00111000000
1101001011  01000001100  1110101111  01000001100
1101100000  00110000000  1111111000  00110000000
1101110101  00110000000  1000100011  00110000000
1110001010  00111000000  0010000100  00111000000
1110011111  00111000000  0101011111  00111000000
1110110100  00111000000  0100001000  00111000000
1111001001  00111000000  0010110010  00111000000
1111011110  00111000000  0100011110  00111000000
1111110011  00111000000  0100111011  00111000000
0000001000  01101001000  0010011001  01101001000
0000011101  00111000000  0101000010  00111000000
0000110010  00111000000  0100010000  00111000000
0001000111  00111001000  0010110001  00111001000
0001011100  00111000000  0100000011  00111000000
0001110001  00110000000  0100100110  00110000000
0010000110  00111000000  1110011010  00111000000
0010011011  00111000000  1001011010  00111000000
0010110000  00111000000  1000001101  00111000000
0011000101  00111000000  1110101100  00111000000
0011011010  00111000000  1000011011  00111000000
0011101111  00111000000  1111111010  00111000000
0100000100  01001000110  0110000111  01001000110
0100011001  00111000000  0001000111  00111000000
0100101110  01110001011  0111010001  01110001011
0101000011  00101001100  0110110100  00101001100
0101011000  00111000000  0000000110  00111000000
0101101101  00110110001  0111100111  00110110001
0110000010  00110000110  1010011111  00110000110
0110010111  00111000000  1101000100  00111000000
0110101100  00111000000  1011001100  00111000000
0111000001  00111000000  1010101001  00111000000
0111010110  00111000000  1100000101  00111000000
0111101011  00111000000  1011111111  00111000000
1000000000  00111000000  1010000010  00111000000
1000010101  00111000000  1101011001  00111000000
1000101010  01100001101  1011010100  01100001101
1000111111  00111000000  1100001111  00111000000
1001010100  00111000000  1100011000  00111000000
1001101001  00110100010  1011100010  00110100010
1001111110  00110000000  1101001110  00110000000
1010010011  00111000000  0001000001  00111000000
1010101000  00111000000  0111001001  00111000000
1010111101  00111000000  0000010010  00111000000
1011010010  00111000000  0000000000  00111000000
1011100111  00111000000  0111100001  00111000000
1011111100  00111000000  0001010011  00111000000
1100010001  00111000000  1001011100  00111000000
1100100110  00110001000  1111001010  00110001000
1100111011  00111000000  1000001010  00111000000
1101010000  01010000010  1000011101  01010000010
1101100101  00110010011  1111111100  00110010011
1101111010  00110000000  1001001011  00110000000
1110001111  00111000000  0010000000  00111000000
1110100100  00111000000  0011010111  00111000000
1110111001  00111000000  0100010111  00111000000
1111001110  00111000000  0011000001  00111000000
1111100011  00111000000  0011100100  00111000000
1111111000  00111000000  0101010110  00111000000
0000001101  10000001111  0010011101  10000001111
0000100010  00110000111  0011001111  00110000111
0000110111  00111000000  0100010100  00111000000
0001001100  01001001000  0011011100  01001001000
0001100001  00110000000  0011111001  00110000000
0001110110  00110000000  0101010101  00110000000
0010001011  00111000000  1110000101  00111000000
0010100000  00111000000  1111010010  00111000000
0010110101  00111000000  1000001001  00111000000
0011001010  00111000000  1111000100  00111000000
0011011111  00111000000  1000011111  00111000000
0011110100  00111000000  1001001000  00111000000
0100001001  01110001110  0110011000  01110001110
0100011110  00111000000  0000110100  00111000000
0100110011  00111000000  0000010001  00111000000
0101001000  00111001110  0111011001  00111001110
0101011101  00111000000  0000000010  00111000000
0101110010  00110000000  0001010000  00110000000
0110000111  00111000000  1010011011  00111000000
0110011100  00111000000  1100101001  00111000000
0110110001  00111000000  1100001100  00111000000
0111000110  00111000000  1011011010  00111000000
0111011011  00111000000  1100011010  00111000000
0111110000  00111000000  1101001101  00111000000
1000000101  01001000101  1010000110  01001000101
1000011010  00111000000  1100110001  00111000000
1000101111  01110001010  1011010000  01110001010
1001000100  00101001011  1011000111  00101001011
1001011001  00111000000  1100000111  00111000000
1001101110  00110110110  1010010001  00110110110
1010000011  00111000010  0110011110  00111000010
1010011000  00111000000  0000101100  00111000000
1010101101  00111000000  0111001101  00111000000
1011000010  00111000000  0111011111  00111000000
1011010111  00111000000  0000000100  00111000000
1011101100  00111000000  0110001100  00111000000
1100000001  00111000000  1110000011  00111000000
1100010110  00111000000  1000101111  00111000000
1100101011  01011001000  1111010101  01011001000
1101000000  00111000000  1111000010  00111000000
1101010101  00111000000  1000011001  00111000000
1101101010  00110100111  1110010100  00110100111
1101111111  00110000000  1001001111  00110000000
1110010100  00111000000  0100110010  00111000000
1110101001  00111000000  0011001000  00111000000
1110111110  00111000000  0101100100  00111000000
1111010011  00111000000  0100000001  00111000000
1111101000  00111000000  0010001001  00111000000
1111111101  00111000000  0101010010  00111000000
0000010010  00111000000  0100101010  00111000000
0000100111  01011001111  0011001011  01011001111
0000111100  00111000000  0101111001  00111000000
0001010001  00111000000  0100011100  00111000000
0001100110  00110010100  0010001010  00110010100
0001111011  00110000000  0101001010  00110000000
0010010000  00111000000  1000110111  00111000000
0010100101  00111000000  1111010110  00111000000
0010111010  00111000000  1001100001  00111000000
0011001111  00111000000  1111000000  00111000000
0011100100  00111000000  1110010111  00111000000
0011111001  00111000000  1001010111  00111000000
0100001110  10000001110  0111101011  10000001110
0100100011  00110001010  0111001110  00110001010
0100111000  00111000000  0001111100  00111000000
0101001101  01001000111  0111011101  01001000111
0101100010  00110000101  0110001111  00110000101
0101110111  00110000000  0001010100  00110000000
0110001100  00111000000  1011110110  00111000000
0110100001  00111000000  1011010011  00111000000
0110110110  00111000000  1101111111  00111000000
0111001011  00111000000  1011000101  00111000000
0111100000  00111000000  1010010010  00111000000
0111110101  00111000000  1101001001  00111000000
1000001010  01110001101  1011101110  01110001101
1000011111  00111000000  1100110101  00111000000
1000110100  00111000000  1101100010  00111000000
1001001001  00111001010  1011011000  00111001010
1001011110  00111000000  1101110100  00111000000
1001110011  00110000000  1101010001  00110000000
1010001000  00111000000  0111110011  00111000000
1010011101  00111000000  0000101000  00111000000
1010110010  00111000000  0001111010  00111000000
1011000111  00111000000  0111011011  00111000000
1011011100  00111000000  0001101001  00111000000
1011110001  00111000000  0001001100  00111000000
1100000110  01000000100  1111110000  01000000100
1100011011  00111000000  1000110000  00111000000
1100110000  01110000100  1001100111  01110000100
1101000101  00100001010  1111000110  00100001010
1101011010  00111000000  1001110001  00111000000
1101101111  00110111011  1110010000  00110111011
1110000100  00111000000  0011101101  00111000000
1110011001  00111000000  0100101101  00111000000
1110101110  00111000000  0010111011  00111000000
1111000011  00111000000  0011011110  00111000000
1111011000  00111000000  0101101100  00111000000
1111101101  00111000000  0010001101  00111000000
0000000010  01000000111  0011110101  01000000111
0000010111  00111000000  0100101110  00111000000
0000101100  01101001111  0010100110  01101001111
0001000001  00110001111  0011000011  00110001111
0001010110  00111000000  0101101111  00111000000
0001101011  00110101000  0010010101  00110101000
0010000000  00010000001  1111101000  00010000001
0010010101  00111000000  1000110011  00111000000
0010101010  00111000000  1110111110  00111000000
0010111111  00111000000  1001100101  00111000000
0011010100  00111000000  1001110010  00111000000
0011101001  00111000000  1110001000  00111000000
0011111110  00111000000  1000100100  00111000000
0100010011  00111000000  0000101011  00111000000
0100101000  01011001110  0110100011  01011001110
0100111101  00111000000  0001111000  00111000000
0101010010  00111000000  0001101010  00111000000
0101100111  00110011001  0110001011  00110011001
0101111100  00110000000  0000111001  00110000000
0110010001  00111000000  1100110110  00111000000
0110100110  00111000000  1010100000  00111000000
0110111011  00111000000  1101100000  00111000000
0111010000  00111000000  1101110111  00111000000
0111100101  00111000000  1010010110  00111000000
0111111010  00111000000  1100100001  00111000000
1000001111  10000001001  1011101010  10000001001
1000100100  00110000101  1010111101  00110000101
1000111001  00111000000  1101111101  00111000000
1001001110  01010001011  1010101011  01010001011
1001100011  00110001010  1010001110  00110001010
1001111000  00110000000  1100111100  00110000000
1010001101  00111000000  0111110111  00111000000
1010100010  00111000000  0110100101  00111000000
1010110111  00111000000  0001111110  00111000000
1011001100  00111000000  0110110110  00111000000
1011100001  00111000000  0110010011  00111000000
1011110110  00111000000  0000111111  00111000000
1100001011  01110001100  1111101111  01110001100
1100100000  00111000000  1110111000  00111000000
1100110101  00111000000  1001100011  00111000000
1101001010  00111001100  1110101110  00111001100
1101011111  00111000000  1001110101  00111000000
1101110100  00110000000  1000100010  00110000000
1110001001  00111000000  0011110010  00111000000
1110011110  00111000000  0101011110  00111000000
1110110011  00111000000  0101111011  00111000000
1111001000  00111000000  0010110011  00111000000
1111011101  00111000000  0101101000  00111000000
1111110010  00111000000  0100111010  00111000000
0000000111  01101001011  0011110001  01101001011
0000011100  00111000000  0101000011  00111000000
0000110001  00111000000  0101100110  00111000000
0001000110  00111001001  0010110000  00111001001
0001011011  00111000000  0101110000  00111000000
0001110000  00110111100  0100100111  00110111100
0010000101  00111000000  1111101100  00111000000
0010011010  00111000000  1001011011  00111000000
0010101111  00111000000  1110111010  00111000000
0011000100  00111000000  1110101101  00111000000
0011011001  00111000000  1001101101  00111000000
0011101110  00111000000  1111111011  00111000000
0100000011  01000000110  0111110100  01000000110
0100011000  00111000000  0001000110  00111000000
0100101101  01101001010  0110100111  01101001010
0101000010  00101001111  0110110101  00101001111
0101010111  00111000000  0001101110  00111000000
0101101100  00110101101  0111100110  00110101101
0110000001  00001000001  1011101001  00001000001
0110010110  00111000000  1101000101  00111000000
0110101011  00111000000  1010111111  00111000000
0111000000  00111000000  1010101000  00111000000
0111010101  00111000000  1101110011  00111000000
0111101010  00111000000  1011111110  00111000000
0111111111  00111000000  1100100101  00111000000
1000010100  00111000000  1101011000  00111000000
1000101001  01011001001  1010100010  01011001001
1000111110  00111000000  1100001110  00111000000
1001010011  00111000000  1101101011  00111000000
1001101000  00110011110  1011100011  00110011110
1001111101  00110000000  1100111000  00110000000
1010010010  00111000000  0001000000  00111000000
1010100111  00111000000  0110100001  00111000000
1010111100  00111000000  0000010011  00111000000
1011010001  00111000000  0001110110  00111000000
1011100110  00111000000  0111100000  00111000000
1011111011  00111000000  0000100000  00111000000
1100010000  10000001000  1001011101  10000001000
1100100101  00101000110  1110111100  00101000110
1100111010  00111000000  1000001011  00111000000
1101001111  01010000110  1110101010  01010000110
1101100100  00110001111  1111111101  00110001111
1101111001  00110000000  1000111101  00110000000
1110001110  00111000000  0010000001  00111000000
1110100011  00111000000  0010100100  00111000000
1110111000  00111000000  0100010110  00111000000
1111001101  00111000000  0010110111  00111000000
1111100010  00111000000  0011100101  00111000000
1111110111  00111000000  0100111110  00111000000
0000001100  01111001011  0010011100  01111001011
0000100001  00110001011  0010111001  00110001011
0000110110  00111000000  0100010101  00111000000
0001001011  01001001011  0010101111  01001001011
0001100000  00110000011  0011111000  00110000011
0001110101  00110000000  0100100011  00110000000
0010001010  00111000000  1110000100  00111000000
0010011111  00111000000  1001011111  00111000000
0010110100  00111000000  1000001000  00111000000
0011001001  00111000000  1110110010  00111000000
0011011110  00111000000  1000011110  00111000000
0011110011  00111000000  1000111011  00111000000
0100001000  01101001010  0110011001  01101001010
0100011101  00111000000  0001000010  00111000000
0100110010  00111000000  0000010000  00111000000
0101000111  00110001010  0110110001  00110001010
0101011100  00111000000  0000000011  00111000000
0101110001  00110000000  0000100110  00110000000
0110000110  00111000000  1010011010  00111000000
0110011011  00111000000  1101011010  00111000000
0110110000  00111000000  1100001101  00111000000
0111000101  00111000000  1010101100  00111000000
0111011010  00111000000  1100011011  00111000000
0111101111  00111000000  1011111010  00111000000
1000000100  01000000101  1010000111  01000000101
1000011001  00111000000  1101000111  00111000000
1000101110  01101000110  1011010001  01101000110
1001000011  00101001110  1010110100  00101001110
1001011000  00111000000  1100000110  00111000000
1001101101  00110110010  1011100111  00110110010
1010000010  00011000001  0110011111  00011000001
1010010111  00111000000  0001000100  00111000000
1010101100  00111000000  0111001100  00111000000
1011000001  00111000000  0110101001  00111000000
1011010110  00111000000  0000000101  00111000000
1011101011  00111000000  0111111111  00111000000
1100000000  00111000000  1110000010  00111000000
1100010101  00111000000  1001011001  00111000000
1100101010  01011001100  1111010100  01011001100
1100111111  00111000000  1000001111  00111000000
1101010100  00111000000  1000011000  00111000000
1101101001  00110100011  1111100010  00110100011
1101111110  00110000000  1001001110  00110000000
1110010011  00111000000  0101000001  00111000000
1110101000  00111000000  0011001001  00111000000
1110111101  00111000000  0100010010  00111000000
1111010010  00111000000  0100000000  00111000000
1111100111  00111000000  0011100001  00111000000
1111111100  00111000000  0101010011  00111000000
0000010001  00111000000  0101011100  00111000000
0000100110  01001000111  0011001010  01001000111
0000111011  00111000000  0100001010  00111000000
0001010000  01010000001  0100011101  01010000001
0001100101  00110010000  0011111100  00110010000
0001111010  00110000000  0101001011  00110000000
0010001111  00111000000  1110000000  00111000000
0010100100  00111000000  1111010111  00111000000
0010111001  00111000000  1000010111  00111000000
0011001110  00111000000  1111000001  00111000000
0011100011  00111000000  1111100100  00111000000
0011111000  00111000000  1001010110  00111000000
0100001101  01111000001  0110011101  01111000001
0100100010  00101000111  0111001111  00101000111
0100110111  00111000000  0000010100  00111000000
0101001100  01001001010  0111011100  01001001010
0101100001  00110000001  0111111001  00110000001
0101110110  00110000000  0001010101  00110000000
0110001011  00111000000  1010000101  00111000000
0110100000  00111000000  1011010010  00111000000
0110110101  00111000000  1100001001  00111000000
0111001010  00111000000  1011000100  00111000000
0111011111  00111000000  1100011111  00111000000
0111110100  00111000000  1101001000  00111000000
1000001001  01101001001  1010011000  01101001001
1000011110  00111000000  1100110100  00111000000
1000110011  00111000000  1100010001  00111000000
1001001000  00111001101  1011011001  00111001101
1001011101  00111000000  1100000010  00111000000
1001110010  00110000000  1101010000  00110000000
1010000111  00111000000  0110011011  00111000000
1010011100  00111000000  0000101001  00111000000
1010110001  00111000000  0000001100  00111000000
1011000110  00111000000  0111011010  00111000000
1011011011  00111000000  0000011010  00111000000
1011110000  00111000000  0001001101  00111000000
1100000101  00111000100  1110000110  00111000100
1100011010  00111000000  1000110001  00111000000
1100101111  01101000001  1111010000  01101000001
1101000100  00100001011  1111000111  00100001011
1101011001  00111000000  1000000111  00111000000
1101101110  00110110111  1110010001  00110110111
1110000011  00110000101  0010011110  00110000101
1110011000  00111000000  0100101100  00111000000
1110101101  00111000000  0011001101  00111000000
1111000010  00111000000  0011011111  00111000000
1111010111  00111000000  0100000100  00111000000
1111101100  00111000000  0010001100  00111000000
0000000001  00110000101  0010000011  00110000101
0000010110  00111000000  0100101111  00111000000
0000101011  01100001000  0011010101  01100001000
0001000000  00100001111  0011000010  00100001111
0001010101  00111000000  0100011001  00111000000
0001101010  00110100100  0010010100  00110100100
0001111111  00110000000  0101001111  00110000000
0010010100  00111000000  1000110010  00111000000
0010101001  00111000000  1111001000  00111000000
0010111110  00111000000  1001100100  00111000000
0011010011  00111000000  1000000001  00111000000
0011101000  00111000000  1110001001  00111000000
0011111101  00111000000  1001010010  00111000000
0100010010  00111000000  0000101010  00111000000
0100100111  01001000110  0111001011  01001000110
0100111100  00111000000  0001111001  00111000000
0101010001  00111000000  0000011100  00111000000
0101100110  00110010101  0110001010  00110010101
0101111011  00110000000  0001001010  00110000000
0110010000  00111000000  1100110111  00111000000
0110100101  00111000000  1011010110  00111000000
0110111010  00111000000  1101100001  00111000000
0111001111  00111000000  1011000000  00111000000
0111100100  00111000000  1010010111  00111000000
0111111001  00111000000  1101010111  00111000000
1000001110  10000001101  1011101011  10000001101
1000100011  00110001001  1011001110  00110001001
1000111000  00111000000  1101111100  00111000000
1001001101  01001001001  1011011101  01001001001
1001100010  00110000110  1010001111  00110000110
1001110111  00110000000  1101010100  00110000000
1010001100  00111000000  0111110110  00111000000
1010100001  00111000000  0111010011  00111000000
1010110110  00111000000  0001111111  00111000000
1011001011  00111000000  0111000101  00111000000
1011100000  00111000000  0110010010  00111000000
1011110101  00111000000  0001001001  00111000000
1100001010  01101001100  1111101110  01101001100
1100011111  00111000000  1000110101  00111000000
1100110100  00111000000  1001100010  00111000000
1101001001  00110001100  1111011000  00110001100
1101011110  00111000000  1001110100  00111000000
1101110011  00110000000  1001010001  00110000000
1110001000  00111000000  0011110011  00111000000
1110011101  00111000000  0100101000  00111000000
1110110010  00111000000  0101111010  00111000000
1111000111  00111000000  0011011011  00111000000
1111011100  00111000000  0101101001  00111000000
1111110001  00111000000  0101001100  00111000000
0000000110  01101001111  0011110000  01101001111
0000011011  00111000000  0100110000  00111000000
0000110000  01110000111  0101100111  01110000111
0001000101  00111001011  0011000110  00111001011
0001011010  00111000000  0101110001  00111000000
0001101111  00110111000  0010010000  00110111000
0010000100  00110000010  1111101101  00110000010
0010011001  00111000000  1000101101  00111000000
0010101110  00111000000  1110111011  00111000000
0011000011  00111000000  1111011110  00111000000
0011011000  00111000000  1001101100  00111000000
0011101101  00111000000  1110001101  00111000000
0100000010  00110000100  0111110101  00110000100
0100010111  00111000000  0000101110  00111000000
0100101100  01101001110  0110100110  01101001110
0101000001  00100001110  0111000011  00100001110
0101010110  00111000000  0001101111  00111000000
0101101011  00110101001  0110010101  00110101001
0110000000  00111000000  1011101000  00111000000
0110010101  00111000000  1100110011  00111000000
0110101010  00111000000  1010111110  00111000000
0110111111  00111000000  1101100101  00111000000
0111010100  00111000000  1101110010  00111000000
0111101001  00111000000  1010001000  00111000000
0111111110  00111000000  1100100100  00111000000
1000010011  00111000000  1100101011  00111000000
1000101000  01011001101  1010100011  01011001101
1000111101  00111000000  1101111000  00111000000
1001010010  00111000000  1101101010  00111000000
1001100111  00110011010  1010001011  00110011010
1001111100  00110000000  1100111001  00110000000
1010010001  00111000000  0000110110  00111000000
1010100110  00111000000  0110100000  00111000000
1010111011  00111000000  0001100000  00111000000
1011010000  00111000000  0001110111  00111000000
1011100101  00111000000  0110010110  00111000000
1011111010  00111000000  0000100001  00111000000
1100001111  10000001100  1111101010  10000001100
1100100100  00100000100  1110111101  00100000100
1100111001  00111000000  1001111101  00111000000
1101001110  01010001010  1110101011  01010001010
1101100011  00110001011  1110001110  00110001011
1101111000  00110000000  1000111100  00110000000
1110001101  00111000000  0011110111  00111000000
1110100010  00111000000  0010100101  00111000000
1110110111  00111000000  0101111110  00111000000
1111001100  00111000000  0010110110  00111000000
1111100001  00111000000  0010010011  00111000000
1111110110  00111000000  0100111111  00111000000
0000001011  01111001111  0011101111  01111001111
0000100000  00010000011  0010111000  00010000011
0000110101  00111000000  0101100011  00111000000
0001001010  01001001111  0010101110  01001001111
0001011111  00111000000  0101110101  00111000000
0001110100  00110000000  0100100010  00110000000
0010001001  00111000000  1111110010  00111000000
0010011110  00111000000  1001011110  00111000000
0010110011  00111000000  1001111011  00111000000
0011001000  00111000000  1110110011  00111000000
0011011101  00111000000  1001101000  00111000000
0011110010  00111000000  1000111010  00111000000
0100000111  01101001110  0111110001  01101001110
0100011100  00111000000  0001000011  00111000000
