# Verification for (n=11, k=7 outputs)
# Strategy: opt1
# Transform: z = Mx + b (m=11)
# Tests: 5000

# x  f(x)  z  g(z)
11111101000  1111111  00111100100  1111111
01111111101  1111000  10011100000  1111000
00000010010  0011001  11111110011  0011001
10000100111  1111000  01011010111  1111000
00000111100  0101111  11111011101  0101111
10001010001  1111001  10010010011  1111001
00001100110  0111101  00110110100  0111101
10001111011  1111001  10010111000  1111001
00010010000  1001001  11100110110  1001001
10010100101  1111001  01000010010  1111001
00010111010  1001100  11100011101  1001100
10011001111  1111010  01001011011  1111010
00011100100  1001110  00101110001  1001110
10011111001  1111010  10001111101  1111010
00100001110  1011000  00011110110  1011000
10100100011  1111010  01111011010  1111010
00100111000  1011010  11011010000  1011010
10101001101  1111011  01110010110  1111011
00101100010  1011011  00010111001  1011011
10101110111  1111011  10110111101  1111011
00110001100  1011100  00000110011  1011100
10110100001  1111011  01100011111  1111011
00110110110  1011110  11000011000  1011110
10111001011  1111100  01101010110  1111100
00111100000  1011111  00001111100  1011111
10111110101  1111100  10101111000  1111100
01000001010  1101000  01101101011  1101000
11000011111  1111100  11001101111  1111100
01000110100  1101001  10101000101  1101001
11001001001  1111101  00000001011  1111101
01001011110  1101001  10100001100  1101001
11001110011  1111101  11000100000  1111101
01010001000  1101010  01110101110  1101010
11010011101  1111101  11010101010  1111101
01010110010  1101011  10110000101  1101011
11011000111  1111110  00011000011  1111110
01011011100  1101011  10111001001  1101011
11011110001  1111110  11011100101  1111110
01100000110  1101100  01001101110  1101100
11100011011  1111110  11101100010  1111110
01100110000  1101101  10001001000  1101101
11101000101  1111111  00100001110  1111111
01101011010  1101101  10000000001  1101101
11101101111  1111111  00100100101  1111111
01110000100  1101110  01010101011  1101110
11110011001  1111111  11110100111  1111111
01110101110  1101111  01010000000  1101111
11111000011  1111111  00111001110  1111111
01111011000  1101111  10011000100  1101111
11111101101  1111111  00111100000  1111111
10000000010  1111000  01011110011  1111000
00000010111  0011100  11111110111  0011100
10000101100  1111000  01011011101  1111000
00001000001  0111000  00110010011  0111000
10001010110  1111001  10010010100  1111001
00001101011  0111101  00110111000  0111101
10010000000  1111001  01000110110  1111001
00010010101  1001001  11100110010  1001001
10010101010  1111001  01000011101  1111001
00010111111  1001100  11100011001  1001100
10011010100  1111010  10001010001  1111010
00011101001  1001111  00101111101  1001111
10011111110  1111010  10001111010  1111010
00100010011  1011001  11011111010  1011001
10100101000  1111010  01111010000  1111010
00100111101  1011010  11011010100  1011010
10101010010  1111011  10110011001  1111011
00101100111  1011011  00010111101  1011011
10101111100  1111011  10110110111  1111011
00110010001  1011101  11000111111  1011101
10110100110  1111011  01100011000  1111011
00110111011  1011110  11000010100  1011110
10111010000  1111100  10101011100  1111100
00111100101  1011111  00001111000  1011111
10111111010  1111100  10101110111  1111100
01000001111  1101000  01101101111  1101000
11000100100  1111100  00001000101  1111100
01000111001  1101001  10101001001  1101001
11001001110  1111101  00000001100  1111101
01001100011  1101010  01100100000  1101010
11001111000  1111101  11000101010  1111101
01010001101  1101010  01110101010  1101010
11010100010  1111101  00010000101  1111101
01010110111  1101011  10110000001  1101011
11011001100  1111110  00011001001  1111110
01011100001  1101100  01111100101  1101100
11011110110  1111110  11011100010  1111110
01100001011  1101100  01001100010  1101100
11100100000  1111110  00101001000  1111110
01100110101  1101101  10001001100  1101101
11101001010  1111111  00100000001  1111111
01101011111  1101101  10000000101  1101101
11101110100  1111111  11100101111  1111111
01110001001  1101110  01010100111  1101110
11110011110  1111111  11110100000  1111111
01110110011  1101111  10010001100  1101111
11111001000  1111111  00111000100  1111111
01111011101  1101111  10011000000  1101111
11111110010  1111111  11111101111  1111111
10000000111  1111000  01011110111  1111000
00000011100  0011110  11111111101  0011110
10000110001  1111000  10011010001  1111000
00001000110  0111001  00110010100  0111001
10001011011  1111001  10010011000  1111001
00001110000  0111110  11110110010  0111110
10010000101  1111001  01000110010  1111001
00010011010  1001010  11100111101  1001010
10010101111  1111001  01000011001  1111001
00011000100  1001100  00101010001  1001100
10011011001  1111010  10001011101  1111010
00011101110  1001111  00101111010  1001111
10100000011  1111010  01111111010  1111010
00100011000  1011001  11011110000  1011001
10100101101  1111010  01111010100  1111010
00101000010  1011010  00010011001  1011010
10101010111  1111011  10110011101  1111011
00101101100  1011011  00010110111  1011011
10110000001  1111011  01100111111  1111011
00110010110  1011101  11000111000  1011101
10110101011  1111011  01100010100  1111011
00111000000  1011110  00001011100  1011110
10111010101  1111100  10101011000  1111100
00111101010  1011111  00001110111  1011111
10111111111  1111100  10101110011  1111100
01000010100  1101000  10101100101  1101000
11000101001  1111100  00001001001  1111100
01000111110  1101001  10101001110  1101001
11001010011  1111101  11000000000  1111101
01001101000  1101010  01100101010  1101010
11001111101  1111101  11000101110  1111101
01010010010  1101010  10110100101  1101010
11010100111  1111101  00010000001  1111101
01010111100  1101011  10110001011  1101011
11011010001  1111110  11011000101  1111110
01011100110  1101100  01111100010  1101100
11011111011  1111110  11011101110  1111110
01100010000  1101100  10001101000  1101100
11100100101  1111110  00101001100  1111110
01100111010  1101101  10001000011  1101101
11101001111  1111111  00100000101  1111111
01101100100  1101110  01000101111  1101110
11101111001  1111111  11100100011  1111111
01110001110  1101110  01010100000  1101110
11110100011  1111111  00110001100  1111111
01110111000  1101111  10010000110  1101111
11111001101  1111111  00111000000  1111111
01111100010  1111000  01011101111  1111000
11111110111  1111111  11111101011  1111111
10000001100  1111000  01011111101  1111000
00000100001  0101000  00111010001  0101000
10000110110  1111000  10011010110  1111000
00001001011  0111001  00110011000  0111001
10001100000  1111001  01010110010  1111001
00001110101  0111111  11110110110  0111111
10010001010  1111001  01000111101  1111001
00010011111  1001010  11100111001  1001010
10010110100  1111001  10000010011  1111001
00011001001  1001101  00101011101  1001101
10011011110  1111010  10001011010  1111010
00011110011  1001111  11101110110  1001111
10100001000  1111010  01111110000  1111010
00100011101  1011001  11011110100  1011001
10100110010  1111010  10111011011  1111010
00101000111  1011010  00010011101  1011010
10101011100  1111011  10110010111  1111011
00101110001  1011100  11010111011  1011100
10110000110  1111011  01100111000  1111011
00110011011  1011101  11000110100  1011101
10110110000  1111011  10100011110  1111011
00111000101  1011110  00001011000  1011110
10111011010  1111100  10101010111  1111100
00111101111  1011111  00001110011  1011111
11000000100  1111100  00001100101  1111100
01000011001  1101000  10101101001  1101000
11000101110  1111100  00001001110  1111100
01001000011  1101001  01100000000  1101001
11001011000  1111101  11000001010  1111101
01001101101  1101010  01100101110  1101010
11010000010  1111101  00010100101  1111101
01010010111  1101010  10110100001  1101010
11010101100  1111101  00010001011  1111101
01011000001  1101011  01111000101  1101011
11011010110  1111110  11011000010  1111110
01011101011  1101100  01111101110  1101100
11100000000  1111110  00101101000  1111110
01100010101  1101100  10001101100  1101100
11100101010  1111110  00101000011  1111110
01100111111  1101101  10001000111  1101101
11101010100  1111111  11100001111  1111111
01101101001  1101110  01000100011  1101110
11101111110  1111111  11100100100  1111111
01110010011  1101110  10010101100  1101110
11110101000  1111111  00110000110  1111111
01110111101  1101111  10010000010  1101111
11111010010  1111111  11111001111  1111111
01111100111  1111000  01011101011  1111000
11111111100  1111111  11111100001  1111111
10000010001  1111000  10011110001  1111000
00000100110  0101010  00111010110  0101010
10000111011  1111000  10011011010  1111000
00001010000  0111010  11110010010  0111010
10001100101  1111001  01010110110  1111001
00001111010  0111111  11110111001  0111111
10010001111  1111001  01000111001  1111001
00010100100  1001010  00100010011  1001010
10010111001  1111001  10000011111  1111001
00011001110  1001101  00101011010  1001101
10011100011  1111010  01001110110  1111010
00011111000  1011000  11101111100  1011000
10100001101  1111010  01111110100  1111010
00100100010  1011001  00011011011  1011001
10100110111  1111010  10111011111  1111010
00101001100  1011010  00010010111  1011010
10101100001  1111011  01110111011  1111011
00101110110  1011100  11010111100  1011100
10110001011  1111011  01100110100  1111011
00110100000  1011101  00000011110  1011101
10110110101  1111011  10100011010  1111011
00111001010  1011110  00001010111  1011110
10111011111  1111100  10101010011  1111100
00111110100  1101000  11001111001  1101000
11000001001  1111100  00001101001  1111100
01000011110  1101000  10101101110  1101000
11000110011  1111100  11001000010  1111100
01001001000  1101001  01100001010  1101001
11001011101  1111101  11000001110  1111101
01001110010  1101010  10100100001  1101010
11010000111  1111101  00010100001  1111101
01010011100  1101010  10110101011  1101010
11010110001  1111101  11010000111  1111101
01011000110  1101011  01111000010  1101011
11011011011  1111110  11011001110  1111110
01011110000  1101100  10111100100  1101100
11100000101  1111110  00101101100  1111110
01100011010  1101100  10001100011  1101100
11100101111  1111110  00101000111  1111110
01101000100  1101101  01000001111  1101101
11101011001  1111111  11100000011  1111111
01101101110  1101110  01000100100  1101110
11110000011  1111111  00110101100  1111111
01110011000  1101110  10010100110  1101110
11110101101  1111111  00110000010  1111111
01111000010  1101111  01011001111  1101111
11111010111  1111111  11111001011  1111111
01111101100  1111000  01011100001  1111000
00000000001  0000001  00111110001  0000001
10000010110  1111000  10011110110  1111000
00000101011  0101011  00111011010  0101011
10001000000  1111001  01010010010  1111001
00001010101  0111011  11110010110  0111011
10001101010  1111001  01010111001  1111001
00001111111  1001000  11110111101  1001000
10010010100  1111001  10000110011  1111001
00010101001  1001011  00100011111  1001011
10010111110  1111001  10000011000  1111001
00011010011  1001101  11101010110  1001101
10011101000  1111010  01001111100  1111010
00011111101  1011000  11101111000  1011000
10100010010  1111010  10111111011  1111010
00100100111  1011001  00011011111  1011001
10100111100  1111010  10111010101  1111010
00101010001  1011011  11010011011  1011011
10101100110  1111011  01110111100  1111011
00101111011  1011100  11010110000  1011100
10110010000  1111011  10100111110  1111011
00110100101  1011101  00000011010  1011101
10110111010  1111011  10100010101  1111011
00111001111  1011110  00001010011  1011110
10111100100  1111100  01101111001  1111100
00111111001  1101000  11001110101  1101000
11000001110  1111100  00001101110  1111100
01000100011  1101001  01101000010  1101001
11000111000  1111100  11001001000  1111100
01001001101  1101001  01100001110  1101001
11001100010  1111101  00000100001  1111101
01001110111  1101010  10100100101  1101010
11010001100  1111101  00010101011  1111101
01010100001  1101011  01110000111  1101011
11010110110  1111101  11010000000  1111101
01011001011  1101011  01111001110  1101011
11011100000  1111110  00011100100  1111110
01011110101  1101100  10111100000  1101100
11100001010  1111110  00101100011  1111110
01100011111  1101100  10001100111  1101100
11100110100  1111110  11101001101  1111110
01101001001  1101101  01000000011  1101101
11101011110  1111111  11100000100  1111111
01101110011  1101110  10000101000  1101110
11110001000  1111111  00110100110  1111111
01110011101  1101110  10010100010  1101110
11110110010  1111111  11110001101  1111111
01111000111  1101111  01011001011  1101111
11111011100  1111111  11111000001  1111111
01111110001  1111000  10011101101  1111000
00000000110  0000110  00111110110  0000110
10000011011  1111000  10011111010  1111000
00000110000  0101100  11111010000  0101100
10001000101  1111001  01010010110  1111001
00001011010  0111011  11110011001  0111011
10001101111  1111001  01010111101  1111001
00010000100  1001000  00100110011  1001000
10010011001  1111001  10000111111  1111001
00010101110  1001011  00100011000  1001011
10011000011  1111010  01001010110  1111010
00011011000  1001110  11101011100  1001110
10011101101  1111010  01001111000  1111010
00100000010  1011000  00011111011  1011000
10100010111  1111010  10111111111  1111010
00100101100  1011001  00011010101  1011001
10101000001  1111011  01110011011  1111011
00101010110  1011011  11010011100  1011011
10101101011  1111011  01110110000  1111011
00110000000  1011100  00000111110  1011100
10110010101  1111011  10100111010  1111011
00110101010  1011101  00000010101  1011101
10110111111  1111011  10100010001  1111011
00111010100  1011111  11001011001  1011111
10111101001  1111100  01101110101  1111100
00111111110  1101000  11001110010  1101000
11000010011  1111100  11001100010  1111100
01000101000  1101001  01101001000  1101001
11000111101  1111100  11001001100  1111100
01001010010  1101001  10100000001  1101001
11001100111  1111101  00000100101  1111101
01001111100  1101010  10100101111  1101010
11010010001  1111101  11010100111  1111101
01010100110  1101011  01110000000  1101011
11010111011  1111101  11010001100  1111101
01011010000  1101011  10111000100  1101011
11011100101  1111110  00011100000  1111110
01011111010  1101100  10111101111  1101100
11100001111  1111110  00101100111  1111110
01100100100  1101101  01001001101  1101101
11100111001  1111110  11101000001  1111110
01101001110  1101101  01000000100  1101101
11101100011  1111111  00100101000  1111111
01101111000  1101110  10000100010  1101110
11110001101  1111111  00110100010  1111111
01110100010  1101111  01010001101  1101111
11110110111  1111111  11110001001  1111111
01111001100  1101111  01011000001  1101111
11111100001  1111111  00111101101  1111111
01111110110  1111000  10011101010  1111000
00000001011  0001011  00111111010  0001011
10000100000  1111000  01011010000  1111000
00000110101  0101101  11111010100  0101101
10001001010  1111001  01010011001  1111001
00001011111  0111100  11110011101  0111100
10001110100  1111001  10010110111  1111001
00010001001  1001001  00100111111  1001001
10010011110  1111001  10000111000  1111001
00010110011  1001011  11100010100  1001011
10011001000  1111010  01001011100  1111010
00011011101  1001110  11101011000  1001110
10011110010  1111010  10001110111  1111010
00100000111  1011000  00011111111  1011000
10100011100  1111010  10111110101  1111010
00100110001  1011010  11011011001  1011010
10101000110  1111011  01110011100  1111011
00101011011  1011011  11010010000  1011011
10101110000  1111011  10110111010  1111011
00110000101  1011100  00000111010  1011100
10110011010  1111011  10100110101  1111011
00110101111  1011101  00000010001  1011101
10111000100  1111100  01101011001  1111100
00111011001  1011111  11001010101  1011111
10111101110  1111100  01101110010  1111100
01000000011  1101000  01101100010  1101000
11000011000  1111100  11001101000  1111100
01000101101  1101001  01101001100  1101001
11001000010  1111101  00000000001  1111101
01001010111  1101001  10100000101  1101001
11001101100  1111101  00000101111  1111101
01010000001  1101010  01110100111  1101010
11010010110  1111101  11010100000  1111101
01010101011  1101011  01110001100  1101011
11011000000  1111110  00011000100  1111110
01011010101  1101011  10111000000  1101011
11011101010  1111110  00011101111  1111110
01011111111  1101100  10111101011  1101100
11100010100  1111110  11101101101  1111110
01100101001  1101101  01001000001  1101101
11100111110  1111110  11101000110  1111110
01101010011  1101101  10000001000  1101101
11101101000  1111111  00100100010  1111111
01101111101  1101110  10000100110  1101110
11110010010  1111111  11110101101  1111111
01110100111  1101111  01010001001  1101111
11110111100  1111111  11110000011  1111111
01111010001  1101111  10011001101  1101111
11111100110  1111111  00111101010  1111111
01111111011  1111000  10011100110  1111000
00000010000  0011000  11111110000  0011000
10000100101  1111000  01011010100  1111000
00000111010  0101111  11111011011  0101111
10001001111  1111001  01010011101  1111001
00001100100  0111101  00110110111  0111101
10001111001  1111001  10010111011  1111001
00010001110  1001001  00100111000  1001001
10010100011  1111001  01000010100  1111001
00010111000  1001100  11100011110  1001100
10011001101  1111010  01001011000  1111010
00011100010  1001110  00101110111  1001110
10011110111  1111010  10001110011  1111010
00100001100  1011000  00011110101  1011000
10100100001  1111010  01111011001  1111010
00100110110  1011010  11011011110  1011010
10101001011  1111011  01110010000  1111011
00101100000  1011011  00010111010  1011011
10101110101  1111011  10110111110  1111011
00110001010  1011100  00000110101  1011100
10110011111  1111011  10100110001  1111011
00110110100  1011110  11000011011  1011110
10111001001  1111100  01101010101  1111100
00111011110  1011111  11001010010  1011111
10111110011  1111100  10101111110  1111100
01000001000  1101000  01101101000  1101000
11000011101  1111100  11001101100  1111100
01000110010  1101001  10101000011  1101001
11001000111  1111101  00000000101  1111101
01001011100  1101001  10100001111  1101001
11001110001  1111101  11000100011  1111101
01010000110  1101010  01110100000  1101010
11010011011  1111101  11010101100  1111101
01010110000  1101011  10110000110  1101011
11011000101  1111110  00011000000  1111110
01011011010  1101011  10111001111  1101011
11011101111  1111110  00011101011  1111110
01100000100  1101100  01001101101  1101100
11100011001  1111110  11101100001  1111110
01100101110  1101101  01001000110  1101101
11101000011  1111111  00100001000  1111111
01101011000  1101101  10000000010  1101101
11101101101  1111111  00100100110  1111111
01110000010  1101110  01010101101  1101110
11110010111  1111111  11110101001  1111111
01110101100  1101111  01010000011  1101111
11111000001  1111111  00111001101  1111111
01111010110  1101111  10011001010  1101111
11111101011  1111111  00111100110  1111111
10000000000  1111000  01011110000  1111000
00000010101  0011011  11111110100  0011011
10000101010  1111000  01011011011  1111000
00000111111  0111000  11111011111  0111000
10001010100  1111001  10010010111  1111001
00001101001  0111101  00110111011  0111101
10001111110  1111001  10010111100  1111001
00010010011  1001001  11100110100  1001001
10010101000  1111001  01000011110  1111001
00010111101  1001100  11100011010  1001100
10011010010  1111010  10001010111  1111010
00011100111  1001110  00101110011  1001110
10011111100  1111010  10001111001  1111010
00100010001  1011001  11011111001  1011001
10100100110  1111010  01111011110  1111010
00100111011  1011010  11011010010  1011010
10101010000  1111011  10110011010  1111011
00101100101  1011011  00010111110  1011011
10101111010  1111011  10110110001  1111011
00110001111  1011100  00000110001  1011100
10110100100  1111011  01100011011  1111011
00110111001  1011110  11000010111  1011110
10111001110  1111100  01101010010  1111100
00111100011  1011111  00001111110  1011111
10111111000  1111100  10101110100  1111100
01000001101  1101000  01101101100  1101000
11000100010  1111100  00001000011  1111100
01000110111  1101001  10101000111  1101001
11001001100  1111101  00000001111  1111101
01001100001  1101010  01100100011  1101010
11001110110  1111101  11000100100  1111101
01010001011  1101010  01110101100  1101010
11010100000  1111101  00010000110  1111101
01010110101  1101011  10110000010  1101011
11011001010  1111110  00011001111  1111110
01011011111  1101011  10111001011  1101011
11011110100  1111110  11011100001  1111110
01100001001  1101100  01001100001  1101100
11100011110  1111110  11101100110  1111110
01100110011  1101101  10001001010  1101101
11101001000  1111111  00100000010  1111111
01101011101  1101101  10000000110  1101101
11101110010  1111111  11100101001  1111111
01110000111  1101110  01010101001  1101110
11110011100  1111111  11110100011  1111111
01110110001  1101111  10010001111  1101111
11111000110  1111111  00111001010  1111111
01111011011  1101111  10011000110  1101111
11111110000  1111111  11111101100  1111111
10000000101  1111000  01011110100  1111000
00000011010  0011101  11111111011  0011101
10000101111  1111000  01011011111  1111000
00001000100  0111001  00110010111  0111001
10001011001  1111001  10010011011  1111001
00001101110  0111110  00110111100  0111110
10010000011  1111001  01000110100  1111001
00010011000  1001010  11100111110  1001010
10010101101  1111001  01000011010  1111001
00011000010  1001100  00101010111  1001100
10011010111  1111010  10001010011  1111010
00011101100  1001111  00101111001  1001111
10100000001  1111010  01111111001  1111010
00100010110  1011001  11011111110  1011001
10100101011  1111010  01111010010  1111010
00101000000  1011010  00010011010  1011010
10101010101  1111011  10110011110  1111011
00101101010  1011011  00010110001  1011011
10101111111  1111011  10110110101  1111011
00110010100  1011101  11000111011  1011101
10110101001  1111011  01100010111  1111011
00110111110  1011110  11000010000  1011110
10111010011  1111100  10101011110  1111100
00111101000  1011111  00001110100  1011111
10111111101  1111100  10101110000  1111100
01000010010  1101000  10101100011  1101000
11000100111  1111100  00001000111  1111100
01000111100  1101001  10101001101  1101001
11001010001  1111101  11000000011  1111101
01001100110  1101010  01100100100  1101010
11001111011  1111101  11000101000  1111101
01010010000  1101010  10110100110  1101010
11010100101  1111101  00010000010  1111101
01010111010  1101011  10110001101  1101011
11011001111  1111110  00011001011  1111110
01011100100  1101100  01111100001  1101100
11011111001  1111110  11011101101  1111110
01100001110  1101100  01001100110  1101100
11100100011  1111110  00101001010  1111110
01100111000  1101101  10001000000  1101101
11101001101  1111111  00100000110  1111111
01101100010  1101110  01000101001  1101110
11101110111  1111111  11100101101  1111111
01110001100  1101110  01010100011  1101110
11110100001  1111111  00110001111  1111111
01110110110  1101111  10010001000  1101111
11111001011  1111111  00111000110  1111111
01111100000  1111000  01011101100  1111000
11111110101  1111111  11111101000  1111111
10000001010  1111000  01011111011  1111000
00000011111  0101000  11111111111  0101000
10000110100  1111000  10011010101  1111000
00001001001  0111001  00110011011  0111001
10001011110  1111001  10010011100  1111001
00001110011  0111110  11110110000  0111110
10010001000  1111001  01000111110  1111001
00010011101  1001010  11100111010  1001010
10010110010  1111001  10000010101  1111001
00011000111  1001100  00101010011  1001100
10011011100  1111010  10001011001  1111010
00011110001  1001111  11101110101  1001111
10100000110  1111010  01111111110  1111010
00100011011  1011001  11011110010  1011001
10100110000  1111010  10111011000  1111010
00101000101  1011010  00010011110  1011010
10101011010  1111011  10110010001  1111011
00101101111  1011011  00010110101  1011011
10110000100  1111011  01100111011  1111011
00110011001  1011101  11000110111  1011101
10110101110  1111011  01100010000  1111011
00111000011  1011110  00001011110  1011110
10111011000  1111100  10101010100  1111100
00111101101  1011111  00001110000  1011111
11000000010  1111100  00001100011  1111100
01000010111  1101000  10101100111  1101000
11000101100  1111100  00001001101  1111100
01001000001  1101001  01100000011  1101001
11001010110  1111101  11000000100  1111101
01001101011  1101010  01100101000  1101010
11010000000  1111101  00010100110  1111101
01010010101  1101010  10110100010  1101010
11010101010  1111101  00010001101  1111101
01010111111  1101011  10110001001  1101011
11011010100  1111110  11011000001  1111110
01011101001  1101100  01111101101  1101100
11011111110  1111110  11011101010  1111110
01100010011  1101100  10001101010  1101100
11100101000  1111110  00101000000  1111110
01100111101  1101101  10001000100  1101101
11101010010  1111111  11100001001  1111111
01101100111  1101110  01000101101  1101110
11101111100  1111111  11100100111  1111111
01110010001  1101110  10010101111  1101110
11110100110  1111111  00110001000  1111111
01110111011  1101111  10010000100  1101111
11111010000  1111111  11111001100  1111111
01111100101  1111000  01011101000  1111000
11111111010  1111111  11111100111  1111111
10000001111  1111000  01011111111  1111000
00000100100  0101001  00111010101  0101001
10000111001  1111000  10011011001  1111000
00001001110  0111010  00110011100  0111010
10001100011  1111001  01010110000  1111001
00001111000  0111111  11110111010  0111111
10010001101  1111001  01000111010  1111001
00010100010  1001010  00100010101  1001010
10010110111  1111001  10000010001  1111001
00011001100  1001101  00101011001  1001101
10011100001  1111010  01001110101  1111010
00011110110  1001111  11101110010  1001111
10100001011  1111010  01111110010  1111010
00100100000  1011001  00011011000  1011001
10100110101  1111010  10111011100  1111010
00101001010  1011010  00010010001  1011010
10101011111  1111011  10110010101  1111011
00101110100  1011100  11010111111  1011100
10110001001  1111011  01100110111  1111011
00110011110  1011101  11000110000  1011101
10110110011  1111011  10100011100  1111011
00111001000  1011110  00001010100  1011110
10111011101  1111100  10101010000  1111100
00111110010  1010000  11001111111  1010000
11000000111  1111100  00001100111  1111100
01000011100  1101000  10101101101  1101000
11000110001  1111100  11001000001  1111100
01001000110  1101001  01100000100  1101001
11001011011  1111101  11000001000  1111101
01001110000  1101010  10100100010  1101010
11010000101  1111101  00010100010  1111101
01010011010  1101010  10110101101  1101010
11010101111  1111101  00010001001  1111101
01011000100  1101011  01111000001  1101011
11011011001  1111110  11011001101  1111110
01011101110  1101100  01111101010  1101100
11100000011  1111110  00101101010  1111110
01100011000  1101100  10001100000  1101100
11100101101  1111110  00101000100  1111110
01101000010  1101101  01000001001  1101101
11101010111  1111111  11100001101  1111111
01101101100  1101110  01000100111  1101110
11110000001  1111111  00110101111  1111111
01110010110  1101110  10010101000  1101110
11110101011  1111111  00110000100  1111111
01111000000  1101111  01011001100  1101111
11111010101  1111111  11111001000  1111111
01111101010  1111000  01011100111  1111000
11111111111  1111111  11111100011  1111111
10000010100  1111000  10011110101  1111000
00000101001  0101010  00111011001  0101010
10000111110  1111000  10011011110  1111000
00001010011  0111010  11110010000  0111010
10001101000  1111001  01010111010  1111001
00001111101  1001000  11110111110  1001000
10010010010  1111001  10000110101  1111001
00010100111  1001010  00100010001  1001010
10010111100  1111001  10000011011  1111001
00011010001  1001101  11101010101  1001101
10011100110  1111010  01001110010  1111010
00011111011  1011000  11101111110  1011000
10100010000  1111010  10111111000  1111010
00100100101  1011001  00011011100  1011001
10100111010  1111010  10111010011  1111010
00101001111  1011010  00010010101  1011010
10101100100  1111011  01110111111  1111011
00101111001  1011100  11010110011  1011100
10110001110  1111011  01100110000  1111011
00110100011  1011101  00000011100  1011101
10110111000  1111011  10100010110  1111011
00111001101  1011110  00001010000  1011110
10111100010  1111100  01101111111  1111100
00111110111  1101000  11001111011  1101000
11000001100  1111100  00001101101  1111100
01000100001  1101001  01101000001  1101001
11000110110  1111100  11001000110  1111100
01001001011  1101001  01100001000  1101001
11001100000  1111101  00000100010  1111101
01001110101  1101010  10100100110  1101010
11010001010  1111101  00010101101  1111101
01010011111  1101010  10110101001  1101010
11010110100  1111101  11010000011  1111101
01011001001  1101011  01111001101  1101011
11011011110  1111110  11011001010  1111110
01011110011  1101100  10111100110  1101100
11100001000  1111110  00101100000  1111110
01100011101  1101100  10001100100  1101100
11100110010  1111110  11101001011  1111110
01101000111  1101101  01000001101  1101101
11101011100  1111111  11100000111  1111111
01101110001  1101110  10000101011  1101110
11110000110  1111111  00110101000  1111111
01110011011  1101110  10010100100  1101110
11110110000  1111111  11110001110  1111111
01111000101  1101111  01011001000  1101111
11111011010  1111111  11111000111  1111111
01111101111  1111000  01011100011  1111000
00000000100  0000100  00111110101  0000100
10000011001  1111000  10011111001  1111000
00000101110  0101100  00111011110  0101100
10001000011  1111001  01010010000  1111001
00001011000  0111011  11110011010  0111011
10001101101  1111001  01010111110  1111001
00010000010  1001000  00100110101  1001000
10010010111  1111001  10000110001  1111001
00010101100  1001011  00100011011  1001011
10011000001  1111010  01001010101  1111010
00011010110  1001101  11101010010  1001101
10011101011  1111010  01001111110  1111010
00100000000  1011000  00011111000  1011000
10100010101  1111010  10111111100  1111010
00100101010  1011001  00011010011  1011001
10100111111  1111010  10111010111  1111010
00101010100  1011011  11010011111  1011011
10101101001  1111011  01110110011  1111011
00101111110  1011100  11010110100  1011100
10110010011  1111011  10100111100  1111011
00110101000  1011101  00000010110  1011101
10110111101  1111011  10100010010  1111011
00111010010  1011111  11001011111  1011111
10111100111  1111100  01101111011  1111100
00111111100  1101000  11001110001  1101000
11000010001  1111100  11001100001  1111100
01000100110  1101001  01101000110  1101001
11000111011  1111100  11001001010  1111100
01001010000  1101001  10100000010  1101001
11001100101  1111101  00000100110  1111101
01001111010  1101010  10100101001  1101010
11010001111  1111101  00010101001  1111101
01010100100  1101011  01110000011  1101011
11010111001  1111101  11010001111  1111101
01011001110  1101011  01111001010  1101011
11011100011  1111110  00011100110  1111110
01011111000  1101100  10111101100  1101100
11100001101  1111110  00101100100  1111110
01100100010  1101101  01001001011  1101101
11100110111  1111110  11101001111  1111110
01101001100  1101101  01000000111  1101101
11101100001  1111111  00100101011  1111111
01101110110  1101110  10000101100  1101110
11110001011  1111111  00110100100  1111111
01110100000  1101111  01010001110  1101111
11110110101  1111111  11110001010  1111111
01111001010  1101111  01011000111  1101111
11111011111  1111111  11111000011  1111111
01111110100  1111000  10011101001  1111000
00000001001  0001001  00111111001  0001001
10000011110  1111000  10011111110  1111000
00000110011  0101101  11111010010  0101101
10001001000  1111001  01010011010  1111001
00001011101  0111100  11110011110  0111100
10001110010  1111001  10010110001  1111001
00010000111  1001000  00100110001  1001000
10010011100  1111001  10000111011  1111001
00010110001  1001011  11100010111  1001011
10011000110  1111010  01001010010  1111010
00011011011  1001110  11101011110  1001110
10011110000  1111010  10001110100  1111010
00100000101  1011000  00011111100  1011000
10100011010  1111010  10111110011  1111010
00100101111  1011001  00011010111  1011001
10101000100  1111011  01110011111  1111011
00101011001  1011011  11010010011  1011011
10101101110  1111011  01110110100  1111011
00110000011  1011100  00000111100  1011100
10110011000  1111011  10100110110  1111011
00110101101  1011101  00000010010  1011101
10111000010  1111100  01101011111  1111100
00111010111  1011111  11001011011  1011111
10111101100  1111100  01101110001  1111100
01000000001  1101000  01101100001  1101000
11000010110  1111100  11001100110  1111100
01000101011  1101001  01101001010  1101001
11001000000  1111101  00000000010  1111101
01001010101  1101001  10100000110  1101001
11001101010  1111101  00000101001  1111101
01001111111  1101010  10100101101  1101010
11010010100  1111101  11010100011  1111101
01010101001  1101011  01110001111  1101011
11010111110  1111101  11010001000  1111101
01011010011  1101011  10111000110  1101011
11011101000  1111110  00011101100  1111110
01011111101  1101100  10111101000  1101100
11100010010  1111110  11101101011  1111110
01100100111  1101101  01001001111  1101101
11100111100  1111110  11101000101  1111110
